fault_rate,num_rows,injection_rate,system.ruby.network.average_flit_latency,system.ruby.network.average_packet_latency,system.ruby.network.flits_received::total,system.ruby.network.packets_received::total
0.0,8,0.11,6765.625,7257.8125,384.0,128.0
0.0,8,0.11,6832.03125,7328.125,384.0,128.0
0.0,8,0.12,6777.34375,7265.625,384.0,128.0
0.0,8,0.12,7028.645833,7531.25,384.0,128.0
0.0,8,0.12,6765.625,7257.8125,384.0,128.0
0.0,8,0.12,6777.34375,7265.625,384.0,128.0
0.0,8,0.12,7028.645833,7531.25,384.0,128.0
0.0,8,0.13,6944.010417,7437.5,384.0,128.0
0.0,8,0.13,7028.645833,7531.25,384.0,128.0
0.0,8,0.13,6765.625,7257.8125,384.0,128.0
0.0,8,0.13,6832.03125,7328.125,384.0,128.0
0.0,8,0.13,6765.625,7257.8125,384.0,128.0
0.0,8,0.14,6765.625,7257.8125,384.0,128.0
0.0,8,0.14,7007.8125,7507.8125,384.0,128.0
0.0,8,0.14,6777.34375,7265.625,384.0,128.0
0.0,8,0.14,6765.625,7257.8125,384.0,128.0
0.0,8,0.14,6765.625,7257.8125,384.0,128.0
0.0,8,0.15,6777.34375,7265.625,384.0,128.0
0.0,8,0.15,7028.645833,7531.25,384.0,128.0
0.0,8,0.15,7028.645833,7531.25,384.0,128.0
0.0,8,0.15,7028.645833,7531.25,384.0,128.0
0.0,8,0.15,7028.645833,7531.25,384.0,128.0
0.0,8,0.16,6944.010417,7437.5,384.0,128.0
0.0,8,0.16,6765.625,7257.8125,384.0,128.0
0.0,8,0.16,6944.010417,7437.5,384.0,128.0
0.0,8,0.16,7028.645833,7531.25,384.0,128.0
0.0,8,0.16,7028.645833,7531.25,384.0,128.0
0.0,8,0.17,6765.625,7257.8125,384.0,128.0
0.0,8,0.17,6777.34375,7265.625,384.0,128.0
0.0,8,0.17,7028.645833,7531.25,384.0,128.0
0.0,8,0.17,7028.645833,7531.25,384.0,128.0
0.0,8,0.17,6765.625,7257.8125,384.0,128.0
0.0,8,0.18,6944.010417,7437.5,384.0,128.0
0.0,8,0.18,7028.645833,7531.25,384.0,128.0
0.0,8,0.18,7028.645833,7531.25,384.0,128.0
0.0,8,0.18,6832.03125,7328.125,384.0,128.0
0.0,8,0.18,7028.645833,7531.25,384.0,128.0
0.0,8,0.19,6765.625,7257.8125,384.0,128.0
0.0,8,0.19,7007.8125,7507.8125,384.0,128.0
0.0,8,0.19,7028.645833,7531.25,384.0,128.0
0.0,8,0.19,7028.645833,7531.25,384.0,128.0
0.0,8,0.19,7028.645833,7531.25,384.0,128.0
0.0,8,0.2,6765.625,7257.8125,384.0,128.0
0.0,8,0.2,7016.927083,7515.625,384.0,128.0
0.0,8,0.2,7028.645833,7531.25,384.0,128.0
0.0,8,0.2,7028.645833,7531.25,384.0,128.0
0.0,8,0.2,7007.8125,7507.8125,384.0,128.0
0.0,8,0.21,7007.8125,7507.8125,384.0,128.0
0.0,8,0.21,7028.645833,7531.25,384.0,128.0
0.0,8,0.21,6765.625,7257.8125,384.0,128.0
0.0,8,0.21,6832.03125,7328.125,384.0,128.0
0.0,8,0.21,6765.625,7257.8125,384.0,128.0
0.0,8,0.22,7028.645833,7531.25,384.0,128.0
0.0,8,0.22,7028.645833,7531.25,384.0,128.0
0.0,8,0.22,7028.645833,7531.25,384.0,128.0
0.0,8,0.22,7028.645833,7531.25,384.0,128.0
0.0,8,0.22,7044.270833,7578.125,384.0,128.0
0.0,8,0.23,7028.645833,7531.25,384.0,128.0
0.0,8,0.23,6765.625,7257.8125,384.0,128.0
0.0,8,0.23,6765.625,7257.8125,384.0,128.0
0.0,8,0.23,7028.645833,7531.25,384.0,128.0
0.0,8,0.23,7028.645833,7531.25,384.0,128.0
0.0,8,0.24,7028.645833,7531.25,384.0,128.0
0.0,8,0.24,6765.625,7257.8125,384.0,128.0
0.0,8,0.24,7007.8125,7507.8125,384.0,128.0
0.0,8,0.24,7028.645833,7531.25,384.0,128.0
0.0,8,0.24,7028.645833,7531.25,384.0,128.0
0.0,8,0.25,7028.645833,7531.25,384.0,128.0
0.0,8,0.25,6765.625,7257.8125,384.0,128.0
0.0,8,0.25,7028.645833,7531.25,384.0,128.0
0.0,8,0.25,7028.645833,7531.25,384.0,128.0
0.0,8,0.25,7028.645833,7531.25,384.0,128.0
0.0,8,0.26,7028.645833,7531.25,384.0,128.0
0.0,8,0.26,7028.645833,7531.25,384.0,128.0
0.0,8,0.26,7028.645833,7531.25,384.0,128.0
0.0,8,0.26,7028.645833,7531.25,384.0,128.0
0.0,8,0.26,7028.645833,7531.25,384.0,128.0
0.0,8,0.27,7028.645833,7531.25,384.0,128.0
0.0,8,0.27,7028.645833,7531.25,384.0,128.0
0.0,8,0.27,7037.760417,7578.125,384.0,128.0
0.0,8,0.27,6777.34375,7265.625,384.0,128.0
0.0,8,0.27,7028.645833,7531.25,384.0,128.0
0.0,8,0.28,6944.010417,7437.5,384.0,128.0
0.0,8,0.28,7028.645833,7531.25,384.0,128.0
0.0,8,0.28,7028.645833,7531.25,384.0,128.0
0.0,8,0.28,7028.645833,7531.25,384.0,128.0
0.0,8,0.28,7028.645833,7531.25,384.0,128.0
0.0,8,0.29,7028.645833,7531.25,384.0,128.0
0.0,8,0.29,7028.645833,7531.25,384.0,128.0
0.0,8,0.29,7028.645833,7531.25,384.0,128.0
0.0,8,0.29,7028.645833,7531.25,384.0,128.0
0.0,8,0.29,7028.645833,7531.25,384.0,128.0
0.0,8,0.3,6832.03125,7328.125,384.0,128.0
0.0,8,0.3,7028.645833,7531.25,384.0,128.0
0.0,8,0.3,7028.645833,7531.25,384.0,128.0
0.0,8,0.3,7007.8125,7507.8125,384.0,128.0
0.0,8,0.3,7007.8125,7507.8125,384.0,128.0
0.01,4,0.02,5270.833333,5718.75,96.0,32.0
0.01,4,0.02,5270.833333,5750.0,96.0,32.0
0.01,4,0.02,5270.833333,5750.0,96.0,32.0
0.01,4,0.02,5270.833333,5718.75,96.0,32.0
0.01,4,0.02,5270.833333,5718.75,96.0,32.0
0.01,4,0.03,5270.833333,5718.75,96.0,32.0
0.01,4,0.03,5270.833333,5718.75,96.0,32.0
0.01,4,0.03,5270.833333,5718.75,96.0,32.0
0.01,4,0.03,5270.833333,5718.75,96.0,32.0
0.01,4,0.03,5270.833333,5718.75,96.0,32.0
0.01,4,0.04,5270.833333,5718.75,96.0,32.0
0.01,4,0.04,5270.833333,5718.75,96.0,32.0
0.01,4,0.04,5203.125,5687.5,96.0,32.0
0.01,4,0.04,5270.833333,5718.75,96.0,32.0
0.01,4,0.04,5270.833333,5718.75,96.0,32.0
0.01,4,0.05,5270.833333,5750.0,96.0,32.0
0.01,4,0.05,5270.833333,5718.75,96.0,32.0
0.01,4,0.05,5270.833333,5718.75,96.0,32.0
0.01,4,0.05,5270.833333,5718.75,96.0,32.0
0.01,4,0.05,5270.833333,5718.75,96.0,32.0
0.01,4,0.06,5270.833333,5750.0,96.0,32.0
0.01,4,0.06,5270.833333,5750.0,96.0,32.0
0.01,4,0.06,5270.833333,5718.75,96.0,32.0
0.01,4,0.06,5270.833333,5718.75,96.0,32.0
0.01,4,0.06,5270.833333,5750.0,96.0,32.0
0.01,4,0.07,5270.833333,5718.75,96.0,32.0
0.01,4,0.07,5270.833333,5750.0,96.0,32.0
0.01,4,0.07,5270.833333,5750.0,96.0,32.0
0.01,4,0.07,5270.833333,5718.75,96.0,32.0
0.01,4,0.07,5270.833333,5750.0,96.0,32.0
0.01,4,0.08,5270.833333,5718.75,96.0,32.0
0.01,4,0.08,5270.833333,5750.0,96.0,32.0
0.01,4,0.08,5270.833333,5718.75,96.0,32.0
0.01,4,0.08,5270.833333,5750.0,96.0,32.0
0.01,4,0.08,5270.833333,5750.0,96.0,32.0
0.01,4,0.09,5270.833333,5750.0,96.0,32.0
0.01,4,0.09,5270.833333,5750.0,96.0,32.0
0.01,4,0.09,5421.875,5890.625,96.0,32.0
0.01,4,0.09,5270.833333,5750.0,96.0,32.0
0.01,4,0.09,5270.833333,5750.0,96.0,32.0
0.01,4,0.1,5270.833333,5718.75,96.0,32.0
0.01,4,0.1,5270.833333,5750.0,96.0,32.0
0.01,4,0.1,5270.833333,5750.0,96.0,32.0
0.01,4,0.1,5270.833333,5750.0,96.0,32.0
0.01,4,0.1,5270.833333,5718.75,96.0,32.0
0.01,4,0.11,5270.833333,5750.0,96.0,32.0
0.01,4,0.11,5270.833333,5750.0,96.0,32.0
0.01,4,0.11,5270.833333,5750.0,96.0,32.0
0.01,4,0.11,5270.833333,5750.0,96.0,32.0
0.01,4,0.11,5375.0,5828.125,96.0,32.0
0.01,4,0.12,5270.833333,5750.0,96.0,32.0
0.01,4,0.12,5270.833333,5750.0,96.0,32.0
0.01,4,0.12,5270.833333,5718.75,96.0,32.0
0.01,4,0.12,5270.833333,5750.0,96.0,32.0
0.01,4,0.12,5421.875,5890.625,96.0,32.0
0.01,4,0.13,5270.833333,5718.75,96.0,32.0
0.01,4,0.13,5270.833333,5718.75,96.0,32.0
0.01,4,0.13,5270.833333,5718.75,96.0,32.0
0.01,4,0.13,5270.833333,5750.0,96.0,32.0
0.01,4,0.13,5270.833333,5750.0,96.0,32.0
0.01,4,0.14,5270.833333,5750.0,96.0,32.0
0.01,4,0.14,5270.833333,5750.0,96.0,32.0
0.01,4,0.14,5270.833333,5750.0,96.0,32.0
0.01,4,0.14,5270.833333,5718.75,96.0,32.0
0.01,4,0.14,5270.833333,5750.0,96.0,32.0
0.01,4,0.15,5270.833333,5750.0,96.0,32.0
0.01,4,0.15,5270.833333,5750.0,96.0,32.0
0.01,4,0.15,5270.833333,5750.0,96.0,32.0
0.01,4,0.15,5270.833333,5750.0,96.0,32.0
0.01,4,0.15,5270.833333,5750.0,96.0,32.0
0.01,4,0.16,5270.833333,5750.0,96.0,32.0
0.01,4,0.16,5270.833333,5750.0,96.0,32.0
0.01,4,0.16,5270.833333,5750.0,96.0,32.0
0.01,4,0.16,5255.208333,5718.75,96.0,32.0
0.01,4,0.16,5270.833333,5750.0,96.0,32.0
0.01,4,0.17,5203.125,5687.5,96.0,32.0
0.01,4,0.17,5270.833333,5750.0,96.0,32.0
0.01,4,0.17,5270.833333,5750.0,96.0,32.0
0.01,4,0.17,5270.833333,5750.0,96.0,32.0
0.01,4,0.17,5270.833333,5750.0,96.0,32.0
0.01,4,0.18,5270.833333,5750.0,96.0,32.0
0.01,4,0.18,5270.833333,5750.0,96.0,32.0
0.01,4,0.18,5270.833333,5750.0,96.0,32.0
0.01,4,0.18,5270.833333,5718.75,96.0,32.0
0.01,4,0.18,5270.833333,5718.75,96.0,32.0
0.01,4,0.19,5270.833333,5718.75,96.0,32.0
0.01,4,0.19,5270.833333,5750.0,96.0,32.0
0.01,4,0.19,5375.0,5828.125,96.0,32.0
0.01,4,0.19,5270.833333,5750.0,96.0,32.0
0.01,4,0.19,5270.833333,5750.0,96.0,32.0
0.01,4,0.2,5270.833333,5750.0,96.0,32.0
0.01,4,0.2,5270.833333,5750.0,96.0,32.0
0.01,4,0.2,5270.833333,5750.0,96.0,32.0
0.01,4,0.2,5270.833333,5718.75,96.0,32.0
0.01,4,0.2,5270.833333,5750.0,96.0,32.0
0.01,4,0.21,5203.125,5687.5,96.0,32.0
0.01,4,0.21,5270.833333,5750.0,96.0,32.0
0.01,4,0.21,5270.833333,5750.0,96.0,32.0
0.01,4,0.21,5270.833333,5718.75,96.0,32.0
0.01,4,0.21,5270.833333,5750.0,96.0,32.0
0.01,4,0.22,5270.833333,5750.0,96.0,32.0
0.01,4,0.22,5270.833333,5750.0,96.0,32.0
0.01,4,0.22,5270.833333,5750.0,96.0,32.0
0.01,4,0.22,5270.833333,5750.0,96.0,32.0
0.01,4,0.22,5270.833333,5718.75,96.0,32.0
0.01,4,0.23,5270.833333,5750.0,96.0,32.0
0.01,4,0.23,5203.125,5687.5,96.0,32.0
0.01,4,0.23,5270.833333,5750.0,96.0,32.0
0.01,4,0.23,5270.833333,5750.0,96.0,32.0
0.01,4,0.23,5270.833333,5750.0,96.0,32.0
0.01,4,0.24,5270.833333,5750.0,96.0,32.0
0.01,4,0.24,5270.833333,5750.0,96.0,32.0
0.01,4,0.24,5270.833333,5750.0,96.0,32.0
0.01,4,0.24,5270.833333,5750.0,96.0,32.0
0.01,4,0.24,5270.833333,5750.0,96.0,32.0
0.01,4,0.25,5421.875,5890.625,96.0,32.0
0.01,4,0.25,5270.833333,5750.0,96.0,32.0
0.01,4,0.25,5203.125,5687.5,96.0,32.0
0.01,4,0.25,5270.833333,5750.0,96.0,32.0
0.01,4,0.25,5270.833333,5750.0,96.0,32.0
0.01,4,0.26,5270.833333,5750.0,96.0,32.0
0.01,4,0.26,5270.833333,5750.0,96.0,32.0
0.01,4,0.26,5270.833333,5750.0,96.0,32.0
0.01,4,0.26,5270.833333,5750.0,96.0,32.0
0.01,4,0.26,5270.833333,5750.0,96.0,32.0
0.01,4,0.27,5270.833333,5750.0,96.0,32.0
0.01,4,0.27,5270.833333,5750.0,96.0,32.0
0.01,4,0.27,5270.833333,5750.0,96.0,32.0
0.01,4,0.27,5270.833333,5750.0,96.0,32.0
0.01,4,0.27,5270.833333,5750.0,96.0,32.0
0.01,4,0.28,5270.833333,5750.0,96.0,32.0
0.01,4,0.28,5270.833333,5750.0,96.0,32.0
0.01,4,0.28,5270.833333,5750.0,96.0,32.0
0.01,4,0.28,5270.833333,5750.0,96.0,32.0
0.01,4,0.28,5270.833333,5750.0,96.0,32.0
0.01,4,0.29,5270.833333,5750.0,96.0,32.0
0.01,4,0.29,5270.833333,5750.0,96.0,32.0
0.01,4,0.29,5270.833333,5750.0,96.0,32.0
0.01,4,0.29,5270.833333,5750.0,96.0,32.0
0.01,4,0.29,5270.833333,5750.0,96.0,32.0
0.01,4,0.3,5270.833333,5750.0,96.0,32.0
0.01,4,0.3,5270.833333,5750.0,96.0,32.0
0.01,4,0.3,5270.833333,5750.0,96.0,32.0
0.01,4,0.3,5270.833333,5750.0,96.0,32.0
0.01,4,0.3,5270.833333,5750.0,96.0,32.0
0.01,8,0.02,7028.645833,7531.25,384.0,128.0
0.01,8,0.02,6765.625,7257.8125,384.0,128.0
0.01,8,0.02,6765.625,7257.8125,384.0,128.0
0.01,8,0.02,6822.916667,7312.5,384.0,128.0
0.01,8,0.02,6765.625,7257.8125,384.0,128.0
0.01,8,0.03,6812.5,7300.78125,384.0,128.0
0.01,8,0.03,7028.645833,7531.25,384.0,128.0
0.01,8,0.03,6761.71875,7257.8125,384.0,128.0
0.01,8,0.03,6765.625,7257.8125,384.0,128.0
0.01,8,0.03,7028.645833,7531.25,384.0,128.0
0.01,8,0.04,6765.625,7257.8125,384.0,128.0
0.01,8,0.04,6765.625,7257.8125,384.0,128.0
0.01,8,0.04,6765.625,7257.8125,384.0,128.0
0.01,8,0.04,6765.625,7257.8125,384.0,128.0
0.01,8,0.04,6765.625,7257.8125,384.0,128.0
0.01,8,0.05,6774.739583,7285.15625,384.0,128.0
0.01,8,0.05,7028.645833,7531.25,384.0,128.0
0.01,8,0.05,6841.145833,7328.125,384.0,128.0
0.01,8,0.05,6765.625,7257.8125,384.0,128.0
0.01,8,0.05,6765.625,7257.8125,384.0,128.0
0.01,8,0.06,6800.78125,7292.96875,384.0,128.0
0.01,8,0.06,7028.645833,7531.25,384.0,128.0
0.01,8,0.06,6765.625,7257.8125,384.0,128.0
0.01,8,0.06,7028.645833,7531.25,384.0,128.0
0.01,8,0.06,7028.645833,7531.25,384.0,128.0
0.01,8,0.07,6765.625,7257.8125,384.0,128.0
0.01,8,0.07,7028.645833,7531.25,384.0,128.0
0.01,8,0.07,7028.645833,7531.25,384.0,128.0
0.01,8,0.07,6835.9375,7328.125,384.0,128.0
0.01,8,0.07,6765.625,7257.8125,384.0,128.0
0.01,8,0.08,6832.03125,7328.125,384.0,128.0
0.01,8,0.08,6765.625,7257.8125,384.0,128.0
0.01,8,0.08,6832.03125,7328.125,384.0,128.0
0.01,8,0.08,7028.645833,7531.25,384.0,128.0
0.01,8,0.08,6811.197917,7277.34375,384.0,128.0
0.01,8,0.09,6765.625,7257.8125,384.0,128.0
0.01,8,0.09,6817.708333,7308.59375,384.0,128.0
0.01,8,0.09,7028.645833,7531.25,384.0,128.0
0.01,8,0.09,7018.229167,7523.4375,384.0,128.0
0.01,8,0.09,7028.645833,7531.25,384.0,128.0
