fault_rate,num_rows,injection_rate,system.ruby.network.average_flit_latency,system.ruby.network.average_packet_latency,system.ruby.network.flits_received::total,system.ruby.network.packets_received::total
0.04,8,0.05,19488.897397,21794.797688,2612.0,2076.0
0.04,8,0.05,19695.445545,21866.118898,2525.0,2069.0
0.04,8,0.05,17829.489867,20160.101946,2862.0,2158.0
0.04,8,0.05,19024.62908,21604.215457,3370.0,2562.0
0.04,8,0.05,20245.201355,22272.088808,2657.0,2207.0
0.04,8,0.06,21168.476226,23041.394336,2671.0,2295.0
0.04,8,0.06,18865.180855,21633.563332,2737.0,2029.0
0.04,8,0.06,17420.042268,19621.448213,2839.0,2182.0
0.04,8,0.06,19241.090147,21906.10652,2862.0,2178.0
0.04,8,0.06,19701.882102,21943.854996,2816.0,2262.0
0.04,8,0.07,19338.038916,21707.588207,2621.0,2069.0
0.04,8,0.07,19328.434844,21480.182927,2824.0,2296.0
0.04,8,0.07,16337.117303,18479.776848,2907.0,2151.0
0.04,8,0.07,21322.865353,23081.367925,2436.0,2120.0
0.04,8,0.07,19201.262704,21653.677932,3247.0,2515.0
0.04,8,0.08,20459.737496,22882.570806,2819.0,2295.0
0.04,8,0.08,15109.396671,16282.056799,2884.0,2324.0
0.04,8,0.08,18568.61013,21131.835938,3396.0,2560.0
0.04,8,0.08,19793.286806,22166.249479,3009.0,2397.0
0.04,8,0.08,20030.377958,22365.902073,2831.0,2267.0
0.04,8,0.09,18188.055909,20690.566836,3148.0,2364.0
0.04,8,0.09,20497.143817,22860.257475,2976.0,2408.0
0.04,8,0.09,21742.817788,23587.460245,2541.0,2201.0
0.04,8,0.09,18328.633046,20776.636714,3014.0,2337.0
0.04,8,0.09,22147.073171,23502.934899,2050.0,1874.0
0.04,8,0.1,21742.992874,23481.730253,2105.0,1861.0
0.04,8,0.1,18829.86703,21781.235485,2933.0,2153.0
0.04,8,0.1,19219.76817,22039.848993,3192.0,2384.0
0.04,8,0.1,19099.194511,21943.829114,3352.0,2528.0
0.04,8,0.1,19381.1749,22097.513089,2996.0,2292.0
0.04,8,0.11,18322.247706,20949.695122,3052.0,2296.0
0.04,8,0.11,20288.151481,22563.213145,2667.0,2191.0
0.04,8,0.11,21076.289554,23072.445348,2307.0,1967.0
0.04,8,0.11,20759.869682,23064.673157,2609.0,2157.0
0.04,8,0.11,19713.407378,22522.483393,2521.0,1957.0
0.04,8,0.12,20280.749789,22514.160659,2374.0,1942.0
0.04,8,0.12,19454.449525,21921.756576,2843.0,2243.0
0.04,8,0.12,19471.123165,22410.517388,3134.0,2358.0
0.04,8,0.12,18363.508881,20971.02058,3209.0,2381.0
0.04,8,0.12,19697.777778,22625.623583,2925.0,2205.0
0.04,8,0.13,21311.525744,23276.810016,2117.0,1837.0
0.04,8,0.13,19663.140496,22164.098292,3025.0,2401.0
0.04,8,0.13,18912.50734,22182.289506,3406.0,2411.0
0.04,8,0.13,20358.246497,22620.008776,2783.0,2279.0
0.04,8,0.13,22500.201126,24166.742081,2486.0,2210.0
0.04,8,0.14,20412.332545,22922.103213,2538.0,2054.0
0.04,8,0.14,21445.76523,23031.267294,2019.0,1807.0
0.04,8,0.14,19881.640625,22211.372361,2560.0,2084.0
0.04,8,0.14,20574.388728,22556.589907,2413.0,2041.0
0.04,8,0.14,18487.966954,20981.003752,2784.0,2132.0
0.04,8,0.15,18050.181378,20779.228856,3308.0,2412.0
0.04,8,0.15,18236.340762,20662.346843,2782.0,2122.0
0.04,8,0.15,21268.61167,23290.011682,1988.0,1712.0
0.04,8,0.15,20656.734838,23178.416955,2836.0,2312.0
0.04,8,0.15,17753.960556,20196.46704,3093.0,2321.0
0.04,8,0.16,19723.776224,22074.599542,2717.0,2185.0
0.04,8,0.16,22170.63129,23927.720207,2186.0,1930.0
0.04,8,0.16,20685.852982,22652.830189,2163.0,1855.0
0.04,8,0.16,21123.719787,23077.704299,2441.0,2117.0
0.04,8,0.16,21134.954884,23258.676539,2549.0,2161.0
0.04,8,0.17,18981.676343,21660.613208,2756.0,2120.0
0.04,8,0.17,20154.57359,22796.086957,2908.0,2300.0
0.04,8,0.17,20834.272631,23417.568152,2839.0,2311.0
0.04,8,0.17,17560.100167,20366.334661,3594.0,2510.0
0.04,8,0.17,20320.173913,23079.540433,2875.0,2263.0
0.04,8,0.18,20496.054115,22754.884144,2661.0,2201.0
0.04,8,0.18,20273.399926,23098.668569,2703.0,2103.0
0.04,8,0.18,14522.361065,15877.718597,3041.0,2253.0
0.04,8,0.18,18723.139299,21791.750503,3453.0,2485.0
0.04,8,0.18,20189.692198,22967.135086,2794.0,2206.0
0.04,8,0.19,20638.361638,23143.809921,3003.0,2399.0
0.04,8,0.19,19361.860304,21920.900178,2892.0,2244.0
0.04,8,0.19,19411.153119,22062.854826,3174.0,2466.0
0.04,8,0.19,20933.112324,23064.001848,2564.0,2164.0
0.04,8,0.19,20991.751577,23071.469411,2061.0,1749.0
0.04,8,0.2,19442.822384,22271.279017,2877.0,2197.0
0.04,8,0.2,20347.622613,22781.437126,2671.0,2171.0
0.04,8,0.2,20576.040932,22910.637382,2834.0,2322.0
0.04,8,0.2,16797.828863,19386.168224,3915.0,2675.0
0.04,8,0.2,20652.90222,23081.943783,2567.0,2099.0
0.04,8,0.21,20648.456469,23157.601713,2883.0,2335.0
0.04,8,0.21,20564.04154,22771.273853,2311.0,1939.0
0.04,8,0.21,19162.84754,22031.389226,3273.0,2469.0
0.04,8,0.21,19995.7039,22748.289136,3026.0,2338.0
0.04,8,0.21,18049.174917,20777.727683,3030.0,2218.0
0.04,8,0.22,19376.385809,21705.977757,2706.0,2158.0
0.04,8,0.22,20430.451866,22945.27845,2545.0,2065.0
0.04,8,0.22,15403.44224,17061.808847,3428.0,2532.0
0.04,8,0.22,20048.593879,22261.83283,2418.0,1986.0
0.04,8,0.22,18635.021097,21284.450652,2844.0,2148.0
0.04,8,0.23,21229.224104,23471.014493,2539.0,2139.0
0.04,8,0.23,15497.987478,16599.796334,2236.0,1964.0
0.04,8,0.23,20764.333582,23389.196676,2686.0,2166.0
0.04,8,0.23,21140.069384,23134.189325,2306.0,1986.0
0.04,8,0.23,20293.803419,23322.974217,2808.0,2172.0
0.04,8,0.24,20075.240305,22612.599414,3017.0,2389.0
0.04,8,0.24,20862.959516,23299.545713,2149.0,1761.0
0.04,8,0.24,21177.65168,23592.222806,2291.0,1903.0
0.04,8,0.24,17048.740554,19681.25,3970.0,2720.0
0.04,8,0.24,18812.625251,21204.464739,2495.0,1971.0
0.04,8,0.25,19558.08656,22330.475782,3073.0,2333.0
0.04,8,0.25,20512.670197,23383.236434,2644.0,2064.0
0.04,8,0.25,19681.014604,22025.829384,2602.0,2110.0
0.04,8,0.25,19805.342237,22613.13394,2995.0,2307.0
0.04,8,0.25,20060.783596,22802.41748,2731.0,2151.0
0.04,8,0.26,18138.797977,21358.03533,3361.0,2321.0
0.04,8,0.26,23082.275804,25078.27553,2364.0,2076.0
0.04,8,0.26,19282.286075,22102.391943,3167.0,2383.0
0.04,8,0.26,19789.054558,22474.25357,2951.0,2311.0
0.04,8,0.26,22040.173053,24168.818747,2427.0,2091.0
0.04,8,0.27,18522.47191,21339.429081,3026.0,2242.0
0.04,8,0.27,19427.216415,21910.07371,2583.0,2035.0
0.04,8,0.27,20142.710472,22407.635468,1948.0,1624.0
0.04,8,0.27,19923.196949,22466.086957,2884.0,2300.0
0.04,8,0.27,19467.620183,22000.0,2517.0,1989.0
0.04,8,0.28,19578.225069,21780.521643,2186.0,1802.0
0.04,8,0.28,20074.583758,22804.452204,2943.0,2291.0
0.04,8,0.28,19894.725827,22124.936387,2389.0,1965.0
0.04,8,0.28,18088.401908,20883.701884,3354.0,2442.0
0.04,8,0.28,21547.690575,24182.193667,2663.0,2179.0
0.04,8,0.29,20599.209337,22921.220401,2656.0,2196.0
0.04,8,0.29,20447.896186,22981.995134,2543.0,2055.0
0.04,8,0.29,19623.39374,22389.621438,3035.0,2351.0
0.04,8,0.29,19824.726477,22289.229087,2285.0,1829.0
0.04,8,0.29,20800.374532,23240.86758,2670.0,2190.0
0.04,8,0.3,19809.070958,22486.536676,2734.0,2154.0
0.04,8,0.3,21906.819984,24220.876048,2522.0,2146.0
0.04,8,0.3,24437.549564,26645.022624,2522.0,2210.0
0.04,8,0.3,19242.574257,22320.528707,3333.0,2421.0
0.04,8,0.3,20513.110632,23061.497326,2784.0,2244.0
0.05,4,0.02,10332.709114,9827.160494,801.0,405.0
0.05,4,0.02,9935.349322,9266.11418,959.0,543.0
0.05,4,0.02,9992.248062,9531.309298,903.0,527.0
0.05,4,0.02,10194.071588,9602.51046,894.0,478.0
0.05,4,0.02,9870.762712,9321.808511,944.0,564.0
0.05,4,0.03,9902.561757,9385.532591,1093.0,629.0
0.05,4,0.03,8550.938338,8923.875433,373.0,289.0
0.05,4,0.03,9870.764763,9262.144054,1033.0,597.0
0.05,4,0.03,9846.828047,9255.763689,1198.0,694.0
0.05,4,0.03,9926.757812,9427.152318,1024.0,604.0
0.05,4,0.04,9884.321224,9311.447811,1046.0,594.0
0.05,4,0.04,9844.504021,9223.664122,1119.0,655.0
0.05,4,0.04,9794.201521,9328.431373,1052.0,612.0
0.05,4,0.04,9868.142445,9361.063465,1039.0,583.0
0.05,4,0.04,9831.850534,9206.554878,1124.0,656.0
0.05,4,0.05,9851.002865,9266.83087,1047.0,609.0
0.05,4,0.05,10106.155219,9405.564924,1121.0,593.0
0.05,4,0.05,9944.444444,9343.065693,1233.0,685.0
0.05,4,0.05,9951.575711,9408.093278,1301.0,729.0
0.05,4,0.05,9936.770428,9430.755396,1028.0,556.0
0.05,4,0.06,10111.893584,9236.543909,1278.0,706.0
0.05,4,0.06,9747.879359,9190.909091,1061.0,605.0
0.05,4,0.06,9898.6195,9275.11592,1159.0,647.0
0.05,4,0.06,9876.05042,9211.143695,1190.0,682.0
0.05,4,0.06,9706.982544,8972.017673,1203.0,679.0
0.05,4,0.07,9856.573705,9153.79113,1255.0,699.0
0.05,4,0.07,9594.290657,8799.542683,1156.0,656.0
0.05,4,0.07,10014.563107,9263.888889,1236.0,684.0
0.05,4,0.07,9943.771626,9243.09816,1156.0,652.0
0.05,4,0.07,9855.263158,9240.47619,1102.0,630.0
0.05,4,0.08,8745.762712,8944.303797,531.0,395.0
0.05,4,0.08,9945.544554,9301.829268,1212.0,656.0
0.05,4,0.08,9941.350211,9216.33888,1185.0,661.0
0.05,4,0.08,9902.837489,9241.4307,1163.0,671.0
0.05,4,0.08,9693.95466,9345.188285,794.0,478.0
0.05,4,0.09,9559.196617,9156.574394,946.0,578.0
0.05,4,0.09,9819.459459,9146.630237,925.0,549.0
0.05,4,0.09,9955.808081,9082.831325,1188.0,664.0
0.05,4,0.09,9981.80593,9080.625,1484.0,800.0
0.05,4,0.09,8680.795848,8868.604651,578.0,430.0
0.05,4,0.1,9936.594203,9273.148148,1104.0,648.0
0.05,4,0.1,10030.864198,9274.857955,1296.0,704.0
0.05,4,0.1,9183.168317,9137.804878,606.0,410.0
0.05,4,0.1,9899.099775,8997.942387,1333.0,729.0
0.05,4,0.1,9945.106383,9323.029366,1175.0,647.0
0.05,4,0.11,10210.349462,9296.25,1488.0,800.0
0.05,4,0.11,10184.300341,9086.427657,1465.0,781.0
0.05,4,0.11,9911.271896,9140.518417,1313.0,733.0
0.05,4,0.11,9628.450106,9189.964158,942.0,558.0
0.05,4,0.11,9624.206709,9018.897638,1103.0,635.0
0.05,4,0.12,8730.844794,9005.141388,509.0,389.0
0.05,4,0.12,9948.945982,9150.851582,1518.0,822.0
0.05,4,0.12,9977.033133,9359.504132,1328.0,726.0
0.05,4,0.12,9982.745098,9162.937063,1275.0,715.0
0.05,4,0.12,10029.911075,9294.721408,1237.0,682.0
0.05,4,0.13,9265.673981,9023.923445,638.0,418.0
0.05,4,0.13,8596.9163,8812.865497,454.0,342.0
0.05,4,0.13,9655.155642,9067.95302,1028.0,596.0
0.05,4,0.13,8807.03259,8952.436195,583.0,431.0
0.05,4,0.13,8875.192604,8902.386117,649.0,461.0
0.05,4,0.14,9937.859195,9071.052632,1392.0,760.0
0.05,4,0.14,9930.960549,9205.564142,1166.0,647.0
0.05,4,0.14,8639.56044,9015.492958,455.0,355.0
0.05,4,0.14,10060.885609,9281.292059,1355.0,743.0
0.05,4,0.14,9818.309859,9156.597774,1065.0,629.0
0.05,4,0.15,9514.686248,9177.319588,749.0,485.0
0.05,4,0.15,8812.5,9003.676471,552.0,408.0
0.05,4,0.15,9226.832642,8980.167015,723.0,479.0
0.05,4,0.15,10127.791563,9449.319213,1209.0,661.0
0.05,4,0.15,10004.00641,9277.046784,1248.0,684.0
0.05,4,0.16,9898.349262,9216.923077,1151.0,650.0
0.05,4,0.16,8981.687898,9086.622807,628.0,456.0
0.05,4,0.16,9182.481752,9137.316562,685.0,477.0
0.05,4,0.16,8539.235412,8969.151671,497.0,389.0
0.05,4,0.16,9783.574879,9220.325203,1035.0,615.0
0.05,4,0.17,10036.0,9138.627187,1375.0,743.0
0.05,4,0.17,10345.554835,9246.617466,1541.0,813.0
0.05,4,0.17,9807.048458,9237.631184,1135.0,667.0
0.05,4,0.17,8953.231293,8972.087379,588.0,412.0
0.05,4,0.17,9566.12529,9147.940075,862.0,534.0
0.05,4,0.18,8679.439252,8959.036145,535.0,415.0
0.05,4,0.18,8711.607143,8986.904762,560.0,420.0
0.05,4,0.18,9902.142162,9308.84808,1027.0,599.0
0.05,4,0.18,8438.953488,8824.754902,516.0,408.0
0.05,4,0.18,9869.238006,9299.676898,1063.0,619.0
0.05,4,0.19,9536.585366,9332.622601,697.0,469.0
0.05,4,0.19,10064.039409,9309.461235,1421.0,761.0
0.05,4,0.19,9844.608879,9018.518519,1419.0,783.0
0.05,4,0.19,8648.261759,9035.064935,489.0,385.0
0.05,4,0.19,9410.197869,9189.411765,657.0,425.0
0.05,4,0.2,10270.794824,9247.349823,1623.0,849.0
0.05,4,0.2,9528.021978,9034.545455,910.0,550.0
0.05,4,0.2,8521.946565,8936.881188,524.0,404.0
0.05,4,0.2,10061.863743,9303.546099,1277.0,705.0
0.05,4,0.2,10036.30363,9065.0,1515.0,800.0
0.05,4,0.21,10324.916944,9448.638614,1505.0,808.0
0.05,4,0.21,9534.501062,9097.670251,942.0,558.0
0.05,4,0.21,10051.9437,9103.855721,1492.0,804.0
0.05,4,0.21,8918.650794,9121.052632,504.0,380.0
0.05,4,0.21,8496.881497,8844.504021,481.0,373.0
0.05,4,0.22,9983.908948,9377.478754,1274.0,706.0
0.05,4,0.22,9989.098837,9151.595745,1376.0,752.0
0.05,4,0.22,8644.836272,9115.141956,397.0,317.0
0.05,4,0.22,8850.091408,9076.642336,547.0,411.0
0.05,4,0.22,8536.912752,8994.550409,447.0,367.0
0.05,4,0.23,9010.333863,9154.195011,629.0,441.0
0.05,4,0.23,9393.475366,9292.291221,751.0,467.0
0.05,4,0.23,8308.917197,8859.173127,471.0,387.0
0.05,4,0.23,8598.181818,8927.536232,550.0,414.0
0.05,4,0.23,8576.271186,9032.608696,472.0,368.0
0.05,4,0.24,8455.445545,8832.020997,505.0,381.0
0.05,4,0.24,9478.309232,9020.871143,899.0,551.0
0.05,4,0.24,10062.582781,9265.586035,1510.0,802.0
0.05,4,0.24,10330.047587,9329.442283,1471.0,771.0
0.05,4,0.24,9929.07058,9094.716495,1431.0,776.0
0.05,4,0.25,8726.415094,9004.975124,530.0,402.0
0.05,4,0.25,10070.836213,9285.343709,1447.0,771.0
0.05,4,0.25,10121.027721,9158.027813,1479.0,791.0
0.05,4,0.25,9973.816356,9100.393701,1394.0,762.0
0.05,4,0.25,9221.481481,9104.75162,675.0,463.0
0.05,4,0.26,10217.629846,9095.046854,1367.0,747.0
0.05,4,0.26,10074.542897,9230.971129,1422.0,762.0
0.05,4,0.26,9039.230769,8943.333333,650.0,450.0
0.05,4,0.26,8742.477876,9067.41573,565.0,445.0
0.05,4,0.26,8482.862903,8908.854167,496.0,384.0
0.05,4,0.27,9957.974138,9148.026316,1392.0,760.0
0.05,4,0.27,9133.779264,9162.195122,598.0,410.0
0.05,4,0.27,8763.913824,8900.249377,557.0,401.0
0.05,4,0.27,8272.626932,8958.005249,453.0,381.0
0.05,4,0.27,10180.640763,9300.766284,1467.0,783.0
0.05,4,0.28,10007.062147,9151.832461,1416.0,764.0
0.05,4,0.28,8672.945205,8916.273585,584.0,424.0
0.05,4,0.28,9271.692745,8977.827051,703.0,451.0
0.05,4,0.28,8801.125704,8897.877984,533.0,377.0
0.05,4,0.28,9556.129032,9240.165631,775.0,483.0
0.05,4,0.29,10224.049001,9310.532688,1551.0,826.0
0.05,4,0.29,8643.536122,9034.146341,526.0,410.0
0.05,4,0.29,9330.666667,9043.209877,750.0,486.0
0.05,4,0.29,10110.056926,9284.780024,1581.0,841.0
0.05,4,0.29,9403.598972,9064.285714,778.0,490.0
0.05,4,0.3,9969.350074,9019.541779,1354.0,742.0
0.05,4,0.3,9154.458599,8917.079208,628.0,404.0
0.05,4,0.3,9531.602709,9121.95122,886.0,574.0
0.05,4,0.3,8813.575526,8887.052342,523.0,363.0
0.05,4,0.3,8783.417936,8765.508685,591.0,403.0
0.05,8,0.02,19798.267327,21656.437126,2424.0,2004.0
0.05,8,0.02,19631.876768,22011.254019,3181.0,2488.0
0.05,8,0.02,21026.990812,22666.59331,2612.0,2272.0
0.05,8,0.02,21174.091696,22962.626263,2312.0,1980.0
0.05,8,0.02,21270.938839,22918.12472,2567.0,2229.0
0.05,8,0.03,20367.505797,22797.684211,3019.0,2375.0
0.05,8,0.03,20989.219713,22960.97561,1948.0,1640.0
0.05,8,0.03,21031.519274,22861.775651,2205.0,1881.0
0.05,8,0.03,20700.696481,22594.143167,2728.0,2305.0
0.05,8,0.03,21598.106366,23304.347826,2482.0,2162.0
0.05,8,0.04,20089.486859,22331.708568,2397.0,1949.0
0.05,8,0.04,21133.456905,23205.524862,2158.0,1810.0
0.05,8,0.04,20981.017771,22778.32397,2476.0,2136.0
0.05,8,0.04,19710.16123,22002.354049,2667.0,2124.0
0.05,8,0.04,20777.347115,22799.12999,2322.0,1954.0
0.05,8,0.05,19584.88228,21646.676662,2421.0,2001.0
0.05,8,0.05,14187.879757,15442.173913,3127.0,2300.0
0.05,8,0.05,19562.302839,22043.522267,3170.0,2470.0
0.05,8,0.05,15957.929309,17760.008428,3197.0,2373.0
0.05,8,0.05,18999.477534,21270.769231,2871.0,2275.0
0.05,8,0.06,19453.249097,21642.050587,2770.0,2214.0
0.05,8,0.06,21387.082601,22970.866534,2276.0,2008.0
0.05,8,0.06,20144.335512,22428.73101,2754.0,2238.0
0.05,8,0.06,19767.520455,22052.549889,2811.0,2255.0
0.05,8,0.06,19450.555997,21753.630446,2518.0,1997.0
0.05,8,0.07,19601.215222,22021.651153,3127.0,2471.0
0.05,8,0.07,21504.163362,23067.36795,2522.0,2234.0
0.05,8,0.07,18543.279824,20916.093813,3177.0,2473.0
0.05,8,0.07,19975.106686,22387.946429,2812.0,2240.0
0.05,8,0.07,20094.634326,22416.628805,2721.0,2201.0
0.05,8,0.08,19442.278861,21619.047619,2668.0,2184.0
0.05,8,0.08,19454.216431,21893.135011,2763.0,2185.0
0.05,8,0.08,19824.056424,22099.527187,2623.0,2115.0
0.05,8,0.08,19817.367763,22123.390005,2401.0,1941.0
0.05,8,0.08,18741.449374,21185.990338,2953.0,2277.0
0.05,8,0.09,19635.23443,22098.222222,2858.0,2250.0
0.05,8,0.09,19909.948225,22667.938931,2704.0,2096.0
0.05,8,0.09,20759.650401,22824.025974,2746.0,2310.0
0.05,8,0.09,20052.843966,22229.069767,2602.0,2150.0
0.05,8,0.09,14621.485944,15451.843318,2490.0,2170.0
0.05,8,0.1,19146.290051,21217.078189,2372.0,1944.0
0.05,8,0.1,18481.546573,21301.841473,3414.0,2498.0
0.05,8,0.1,19913.653764,22007.9122,2351.0,1959.0
0.05,8,0.1,21076.461479,23276.199348,2583.0,2147.0
0.05,8,0.1,19346.864686,22181.133747,3030.0,2258.0
0.05,8,0.11,20818.938807,22809.578368,2582.0,2182.0
0.05,8,0.11,19797.156727,22627.60181,2884.0,2210.0
0.05,8,0.11,21687.425625,23410.980569,2521.0,2213.0
0.05,8,0.11,20983.014862,22904.39341,2355.0,2003.0
0.05,8,0.11,17874.497319,20538.51476,2984.0,2168.0
0.05,8,0.12,22065.42733,23888.370817,2071.0,1823.0
0.05,8,0.12,18739.950196,21526.404225,2811.0,2083.0
0.05,8,0.12,19431.961439,22121.08056,2697.0,2073.0
0.05,8,0.12,17931.832494,20491.394148,3176.0,2324.0
0.05,8,0.12,20636.673347,23071.181414,2495.0,2023.0
0.05,8,0.13,18616.026711,21154.767184,2995.0,2255.0
0.05,8,0.13,19260.23085,21687.919463,2859.0,2235.0
0.05,8,0.13,21702.163768,23310.804379,2357.0,2101.0
0.05,8,0.13,16989.326518,19414.680851,3326.0,2350.0
0.05,8,0.13,17819.940964,20569.799907,3049.0,2149.0
0.05,8,0.14,20320.813232,22964.969539,2902.0,2298.0
0.05,8,0.14,20306.220096,22888.124713,2717.0,2181.0
0.05,8,0.14,19498.015873,21983.595194,2772.0,2164.0
0.05,8,0.14,19445.423856,21931.646168,2666.0,2114.0
0.05,8,0.14,16747.414604,18682.357757,3191.0,2443.0
0.05,8,0.15,19445.261791,21760.578468,2311.0,1867.0
0.05,8,0.15,18926.970354,21615.004704,2766.0,2126.0
0.05,8,0.15,17616.234532,20258.862325,3394.0,2426.0
0.05,8,0.15,18042.071647,21052.642034,3601.0,2517.0
0.05,8,0.15,18858.455882,21411.764706,2720.0,2108.0
0.05,8,0.16,21430.677107,23040.310078,2171.0,1935.0
0.05,8,0.16,20185.270223,22621.972699,2831.0,2271.0
0.05,8,0.16,21344.279223,23215.43943,2421.0,2105.0
0.05,8,0.16,17500.158529,19808.582247,3154.0,2377.0
0.05,8,0.16,21052.299703,23234.680284,2696.0,2252.0
0.05,8,0.17,18941.000352,21861.626248,2839.0,2103.0
0.05,8,0.17,17033.641161,19673.780488,3032.0,2132.0
0.05,8,0.17,18816.608447,21668.858719,3149.0,2357.0
0.05,8,0.17,21815.392109,23549.089906,2053.0,1813.0
0.05,8,0.17,19936.840253,22322.212467,2842.0,2278.0
0.05,8,0.18,19772.270115,22193.181818,2784.0,2244.0
0.05,8,0.18,20686.428571,22969.559585,2800.0,2316.0
0.05,8,0.18,20285.797893,22396.83279,2563.0,2147.0
0.05,8,0.18,19594.955992,22312.010444,2954.0,2298.0
0.05,8,0.18,19399.377253,22076.0,3051.0,2375.0
0.05,8,0.19,20257.068224,23348.307816,3254.0,2482.0
0.05,8,0.19,17247.271487,19822.504708,2932.0,2124.0
0.05,8,0.19,18065.048823,20872.48996,3482.0,2490.0
0.05,8,0.19,19427.186118,22011.567001,2939.0,2291.0
0.05,8,0.19,19060.047361,21704.20354,2956.0,2260.0
0.05,8,0.2,20013.907734,22713.855422,2948.0,2324.0
0.05,8,0.2,20538.842346,22955.332086,2626.0,2138.0
0.05,8,0.2,15855.878348,16903.464086,2203.0,1963.0
0.05,8,0.2,20366.242038,22701.88588,2512.0,2068.0
0.05,8,0.2,17602.132262,20366.900175,3236.0,2284.0
0.05,8,0.21,17923.677502,20739.427313,3138.0,2270.0
0.05,8,0.21,19731.825525,22136.454183,2476.0,2008.0
0.05,8,0.21,18626.292761,21013.622603,2514.0,1982.0
0.05,8,0.21,20799.849511,23153.828624,2658.0,2194.0
0.05,8,0.21,20367.583213,22827.678571,2764.0,2240.0
0.05,8,0.22,18513.543599,20969.451074,2695.0,2095.0
0.05,8,0.22,20191.515152,22270.159343,2475.0,2071.0
0.05,8,0.22,21638.556985,23324.121901,2176.0,1936.0
0.05,8,0.22,19629.278729,22613.338789,3272.0,2444.0
0.05,8,0.22,17669.563736,20286.540241,2934.0,2162.0
0.05,8,0.23,19774.602574,22141.253508,2642.0,2138.0
0.05,8,0.23,21354.662226,23359.769484,2102.0,1822.0
0.05,8,0.23,20316.477938,22682.474723,2561.0,2077.0
0.05,8,0.23,20921.313719,23519.778818,2923.0,2351.0
0.05,8,0.23,20822.746781,22783.898305,2330.0,2006.0
0.05,8,0.24,19374.67167,21902.210476,2665.0,2081.0
0.05,8,0.24,20049.491049,22362.858365,2849.0,2337.0
0.05,8,0.24,19638.679584,22033.168983,2787.0,2231.0
0.05,8,0.24,21744.889082,23812.531454,2299.0,1987.0
0.05,8,0.24,17716.074826,20473.127753,3154.0,2270.0
0.05,8,0.25,20905.723906,23272.644515,2673.0,2197.0
0.05,8,0.25,17225.324903,19791.08095,2847.0,2063.0
0.05,8,0.25,14962.782541,16163.34283,2566.0,2106.0
0.05,8,0.25,19895.962227,22824.077999,3071.0,2359.0
0.05,8,0.25,20294.35337,23081.826611,2745.0,2157.0
0.05,8,0.26,21593.135111,23603.247083,2287.0,1971.0
0.05,8,0.26,19424.724062,21795.144572,2265.0,1833.0
0.05,8,0.26,17794.73192,20665.86116,3208.0,2276.0
0.05,8,0.26,21335.740817,23568.574248,2423.0,2027.0
0.05,8,0.26,17291.8858,20186.782673,3993.0,2701.0
0.05,8,0.27,21723.356472,23690.117647,2449.0,2125.0
0.05,8,0.27,20401.921682,22872.885129,2758.0,2246.0
0.05,8,0.27,14909.645034,16185.617978,2789.0,2225.0
0.05,8,0.27,19720.561757,22399.860918,2777.0,2157.0
0.05,8,0.27,19263.018397,21999.187982,3207.0,2463.0
0.05,8,0.28,20754.275654,22836.674528,1988.0,1696.0
0.05,8,0.28,19110.294118,21953.679078,2992.0,2256.0
0.05,8,0.28,18142.833165,20824.195741,2979.0,2207.0
0.05,8,0.28,19478.700516,22037.960954,2324.0,1844.0
0.05,8,0.28,21309.893523,23180.203046,2254.0,1970.0
0.05,8,0.29,19165.876777,21759.467041,2743.0,2139.0
0.05,8,0.29,18962.400681,21880.359877,3524.0,2612.0
0.05,8,0.29,18885.487528,21541.897065,3087.0,2351.0
0.05,8,0.29,20756.273063,23112.917796,2710.0,2214.0
0.05,8,0.29,15410.670281,17232.918149,4058.0,2810.0
0.05,8,0.3,18086.021505,21001.389992,3534.0,2518.0
0.05,8,0.3,19907.966457,22752.557889,2385.0,1857.0
0.05,8,0.3,20852.955545,23130.247269,2047.0,1739.0
0.05,8,0.3,20900.041649,23116.27907,2401.0,2021.0
0.05,8,0.3,18728.024502,21778.598565,3265.0,2369.0
0.06,4,0.02,10042.871901,9479.014599,968.0,548.0
0.06,4,0.02,10044.878049,9466.666667,1025.0,585.0
0.06,4,0.02,10007.604563,9655.889145,789.0,433.0
0.06,4,0.02,9871.859296,9444.162437,995.0,591.0
0.06,4,0.02,9434.4115,8688.013136,1113.0,609.0
0.06,4,0.03,9663.778163,9148.725212,1154.0,706.0
0.06,4,0.03,9897.129187,9472.916667,836.0,480.0
0.06,4,0.03,10138.536585,9626.760563,1025.0,568.0
0.06,4,0.03,9830.196399,9372.535211,1222.0,710.0
0.06,4,0.03,9988.769531,9363.945578,1024.0,588.0
0.06,4,0.04,9957.006369,9295.454545,1256.0,704.0
0.06,4,0.04,9810.838446,9343.257443,978.0,571.0
0.06,4,0.04,9312.684366,9154.70852,678.0,446.0
0.06,4,0.04,9691.414141,9167.521368,990.0,585.0
0.06,4,0.04,9893.290218,9427.068724,1237.0,713.0
0.06,4,0.05,9991.264559,9327.507599,1202.0,658.0
0.06,4,0.05,9758.865248,9095.125786,1128.0,636.0
0.06,4,0.05,9930.825243,9268.678161,1236.0,696.0
0.06,4,0.05,9344.603381,9138.613861,769.0,505.0
0.06,4,0.05,9943.491816,9369.165488,1283.0,707.0
0.06,4,0.06,9835.988754,9292.703151,1067.0,603.0
0.06,4,0.06,9700.465116,9185.214626,1075.0,629.0
